Contact ID,CustomerID,Firm ID,Office ID,Channel,Sub channel,Firm name,
10751200517566114629,6537,0002096,10761193574304703218,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
10751200522721730590,6538,0001194,10751200364501951622,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10751200553541727520,6539,0033605,00193199559,Independent Dealer,IBD,J.P. Morgan Chase,
10751200564824295282,6540,0004945,85202110564581415938,Independent Dealer,IBD,Thrivent Investment Management Inc.,
10751200564844258841,6541,0004945,10751200564834723259,Independent Dealer,IBD,Thrivent Investment Management Inc.,
10751200675200648102,6542,1616752,10751193602667558450,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
10751200683443483076,6543,3005472,10751200683441277132,Independent Dealer,IBD,"FBL Marketing Services, LLC",
10751200734438548119,6544,1604340,16043402512,Independent Dealer,IBD,NYLife Securities LLC,
10751200735493108577,6545,1471422,14714225761,Independent Dealer,IBD,Edward Jones,
10751200744253886793,6546,1604340,16043402617,Independent Dealer,IBD,NYLife Securities LLC,
10751200744364326415,6547,1604340,16043400810,Independent Dealer,IBD,NYLife Securities LLC,
10751200864130821106,6548,1901181,10751200864128408615,Independent Dealer,IBD,"Avantax Investment Services, Inc.",
10751200945024072219,6549,1567450,15674500229,National Broker-Dealer,NACS,Merrill Lynch,
10751200964409149989,6550,1576620,15766202120,Independent Dealer,IBD,"MML Investors Services, LLC",
10761171425584555389,6551,1576620,85102110024657320222,Independent Dealer,IBD,"MML Investors Services, LLC",
10761171464214989710,6552,0001438,10751171464193656991,Independent Dealer,IBD,"Securities America, Inc.",
10761171465218631183,6553,3005604,85201103534135842866,Fee-Based Adviser,IBD,Liberty Partners Financial Services LLC,
10761171493167957495,6554,3004444,30044440001,Independent Dealer,IBD,"Actinver Securities, Inc.",
10761171503625193928,6555,0022885,10761192015164961681,Independent Dealer,IBD,LPL Financial LLC,
10761171534036981532,6556,1471422,85102112762625675553,Independent Dealer,IBD,Edward Jones,
10761171584358977502,6557,0033605,10761171584352358084,Independent Dealer,IBD,J.P. Morgan Chase,
10761171604201794021,6558,1080050,10800500170,Bank/Trust,IBD,Cetera Investment Services LLC,
10761171613872111681,6559,9000166,90001661553,Independent Dealer,NACS,Wells Fargo Advisors,
10761171614255501261,6560,0016774,10761171614239152359,Dual,IBD,"Cambridge Investment Research, Inc.",
10761171615714452783,6561,0018146,85101112034236465439,Dual,IBD,The Weil Company,
10761171664397998248,6562,1036815,10751171664390952960,Independent Dealer,IBD,"Woodbury Financial Services, Inc.",
10761171665122844168,6563,85202131493566432674,85202131493566933073,Independent Dealer,IBD,Capital Synergy Partners,
10761171685067727419,6564,0007183,00071830357,Fee-Based Adviser,IBD,1st Global Capital Corp.,
10761171685327323628,6565,0016774,10751171685325951778,Dual,IBD,"Cambridge Investment Research, Inc.",
10761171715410082688,6566,0013129,10761171715408273790,Independent Dealer,IBD,"Infinex Investments, Inc.",
10761171715762396767,6567,0021524,10761171715758190197,Fee-Based Adviser,IBD,"CUSO Financial Services, LP",
10761171715795686255,6568,1424109,10761171715792982095,Bank/Trust,IBD,The Investment Center Inc.,
10761171725427494893,6569,1134305,11343050001,Independent Dealer,IBD,"Centennial Securities Company, Inc.",
10761171735525840491,6570,1246489,10761172463589774358,Independent Dealer,IBD,"Equity Services, Inc.",
10761171744353841262,6571,1604340,16043402753,Independent Dealer,IBD,NYLife Securities LLC,
10761171744364866966,6572,1574035,10751191923724060730,Independent Dealer,IBD,"Securian Financial Services, Inc.",
10761171744815609359,6573,0006293,00062930018,Independent Dealer,IBD,CRI Securities Inc.,
10761171745220352498,6574,9001032,10751171745131668429,Bank/Trust,IBD,The Huntington Investment Co.,
10761171745699722482,6575,1616752,85201143364963930385,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
10761171745850877650,6576,1916112,85102122624786210882,Independent Dealer,IBD,Waddell & Reed Inc.,
10761171745867317743,6577,1916112,19161121285,Independent Dealer,IBD,Waddell & Reed Inc.,
10761171745925058746,6578,1916112,85101140124911266027,Independent Dealer,IBD,Waddell & Reed Inc.,
10761171745945797866,6579,1916112,19161121282,Independent Dealer,IBD,Waddell & Reed Inc.,
10761171753606019557,6580,0022885,10751200092204461277,Independent Dealer,IBD,LPL Financial LLC,
10761171754626375285,6581,1471422,85102133383719091732,Independent Dealer,IBD,Edward Jones,
10761171754653529956,6582,1471422,10761171754652027651,Independent Dealer,IBD,Edward Jones,
10761171795318716282,6583,3001220,00024238005,Independent Dealer,IBD,PNC Investments LLC,
10761171805789392531,6584,1655890,16558900980,Independent Dealer,RIA,The O.N. Equity Sales Company,
10761171814211734676,6585,1567450,15674501040,National Broker-Dealer,NACS,Merrill Lynch,
10761171815316385051,6586,1036815,10761191694921345942,Independent Dealer,IBD,"Woodbury Financial Services, Inc.",
10761171825075923643,6587,3002958,30029580002,Independent Dealer,IBD,First Asset Financial Inc.,
10761171864569684074,6588,3000270,85101111544811139559,Dual,RIA,"Geneos Wealth Management, Inc.",
10761171865169066974,6589,1471422,10761171865163746323,Independent Dealer,IBD,Edward Jones,
10761171873977139400,6590,1948520,19485201104,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10761171885854592253,6591,0011079,85102151104635896090,Independent Dealer,IBD,"Pruco Securities, LLC",
10761172033784438249,6592,85201112683918276481,10761172033782226220,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
10761172044218019943,6593,1567450,15674500203,National Broker-Dealer,NACS,Merrill Lynch,
10761172054347744069,6594,1901181,10761172054346129011,Independent Dealer,IBD,"Avantax Investment Services, Inc.",
10761172093853274939,6595,3001143,10761172093849158150,Independent Dealer,IBD,RIM Securities LLC,
10761172185051616862,6596,1471422,85102140963268636087,Independent Dealer,IBD,Edward Jones,
10761172185239948488,6597,1567450,10761190915052959884,National Broker-Dealer,NACS,Merrill Lynch,
10761172185253601072,6598,1567450,15674502203,National Broker-Dealer,NACS,Merrill Lynch,
10761172194073517193,6599,0002096,10751191713628221122,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
10761172223733522094,6600,1567450,15674501525,National Broker-Dealer,NACS,Merrill Lynch,
10761172224137237714,6601,85201112683918276481,10761172224131226043,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
10761172225273103813,6602,1471422,85101111394511089267,Independent Dealer,IBD,Edward Jones,
10761172225283628551,6603,1471422,85102133605964516896,Independent Dealer,IBD,Edward Jones,
10761172225300588923,6604,1471422,14714228492,Independent Dealer,IBD,Edward Jones,
10761172225487710813,6605,1471422,10751181944351774933,Independent Dealer,IBD,Edward Jones,
10761172243372106958,6606,1567450,15674501372,National Broker-Dealer,NACS,Merrill Lynch,
10761172245438126341,6607,0022885,10751172245431533448,Independent Dealer,IBD,LPL Financial LLC,
10761172245806379143,6608,0001194,00011943824,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10761172315218143533,6609,1567450,15674500009,National Broker-Dealer,NACS,Merrill Lynch,
10761172326971431365,6610,85201112683918276481,85102160993760507278,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
10761172344076375437,6611,1616752,85201152715322130370,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
10761172375369364891,6612,0001194,85202160104197665533,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10761172394291660201,6613,1567450,15674501379,National Broker-Dealer,NACS,Merrill Lynch,
10761172404643751650,6614,0033509,00335090219,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10761172405285629155,6615,0007183,10751172405281395543,Fee-Based Adviser,IBD,1st Global Capital Corp.,
10761172405619297844,6616,1589300,15893000386,Independent Dealer,IBD,Cetera Advisors LLC,
10761172445137903318,6617,1567450,15674500090,National Broker-Dealer,NACS,Merrill Lynch,
10761172445194118714,6618,1567450,15674500093,National Broker-Dealer,NACS,Merrill Lynch,
10761172445224540203,6619,1567450,15674501428,National Broker-Dealer,NACS,Merrill Lynch,
10761172463893865763,6620,1342980,13429802292,Independent Dealer,IBD,"Signator Investors, Inc.",
10761172463968637399,6621,1036734,10761172463965128067,Independent Dealer,IBD,American Investors Company,
10761172465948025626,6622,0001194,00011942106,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10761172475484966002,6623,1916112,85101113264736538558,Independent Dealer,IBD,Waddell & Reed Inc.,
10761172485590584625,6624,0001194,00011941702,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10761172496156238336,6625,1720065,85201160425212454841,Independent Dealer,IBD,Proequities Inc.,
10761172523682729785,6626,1567450,85102170083293076975,National Broker-Dealer,NACS,Merrill Lynch,
10761172524162494921,6627,1567450,85102170083293076975,National Broker-Dealer,NACS,Merrill Lynch,
10761172545575024367,6628,1790370,10751171715489292104,Fee-Based Adviser,IBD,Sigma Financial Corp.,
10761172624524103172,6629,9000166,85202130294379764362,Independent Dealer,NACS,Wells Fargo Advisors,
10761172633988710761,6630,1471422,14714228082,Independent Dealer,IBD,Edward Jones,
10761172634982188073,6631,1471422,85102121963806744867,Independent Dealer,IBD,Edward Jones,
10761172664134606580,6632,1567450,15674500082,National Broker-Dealer,NACS,Merrill Lynch,
10761172685093645157,6633,1471422,14714226543,Independent Dealer,IBD,Edward Jones,
10761172693815265326,6634,1567450,15674500040,National Broker-Dealer,NACS,Merrill Lynch,
10761172695190999698,6635,1471422,85102110205404999600,Independent Dealer,IBD,Edward Jones,
10761172743997514974,6636,3000483,10751172013612224379,Independent Dealer,IBD,National Securities Corp.,
10761172764155897522,6637,1471422,85101103433901838938,Independent Dealer,IBD,Edward Jones,
10761172765402817017,6638,1567450,15674501112,National Broker-Dealer,NACS,Merrill Lynch,
10761172804070656816,6639,1948520,17993101168,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10761172823550211430,6640,1567450,15674502469,National Broker-Dealer,NACS,Merrill Lynch,
10761172834590183076,6641,1152749,10761172993981934352,Independent Dealer,IBD,Commonwealth Financial Network,
10761172923841675511,6642,0029261,10751172923832824611,Independent Dealer,IBD,"SCF Securities, Inc.",
10761172934891539529,6643,1036815,10751172934889456473,Independent Dealer,IBD,"Woodbury Financial Services, Inc.",
10761172935028394260,6644,0033605,00193199875,Independent Dealer,IBD,J.P. Morgan Chase,
10761172964969806751,6645,1471422,85102141784258832210,Independent Dealer,IBD,Edward Jones,
10761173063372150683,6646,1688552,85101161015924308990,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
10761173114517777772,6647,0033509,00335090311,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10761173117318931057,6648,85201112683918276481,85202123097563340694,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
10761173125489806781,6649,1471422,10761173125488195141,Independent Dealer,IBD,Edward Jones,
10761173127798913133,6650,1471422,14714222334,Independent Dealer,IBD,Edward Jones,
10761173134030128259,6651,1294515,10761173134028126102,Dual,IBD,FSC Securities Corp.,
10761173134086607636,6652,9000166,90001660387,Independent Dealer,NACS,Wells Fargo Advisors,
10761173145337715566,6653,0001194,00011941702,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10761173175133379753,6654,0022885,10751173175127842126,Independent Dealer,IBD,LPL Financial LLC,
10761173203950315327,6655,0033509,00335090331,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10761173215172836979,6656,0033509,85202123125041415849,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10761173255611316320,6657,1471422,1471422A39E,Independent Dealer,IBD,Edward Jones,
10761173263952049871,6658,0033509,85202153734849094897,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10761173264103125277,6659,0033509,10761171464534466717,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10761173265488215966,6660,0001438,85101150043713809431,Independent Dealer,IBD,"Securities America, Inc.",
10761173274065374551,6661,1471422,14714227111,Independent Dealer,IBD,Edward Jones,
10761173293670286994,6662,1423880,14238800001,Independent Dealer,IBD,Institutional Securities Corp.,
10761173305932803037,6663,85102120845358229745,85102120845359130662,Independent Dealer,IBD,Monex Securities Inc.,
10761173333708222322,6664,1282578,10751200143602860099,Independent Dealer,IBD,Cetera Advisor Networks LLC,
10761173344220544036,6665,1471422,147142299A3,Independent Dealer,IBD,Edward Jones,
10761173345119584381,6666,85201112683918276481,85101112923598843611,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
10761173355571710293,6667,0033605,85102131623634865280,Independent Dealer,IBD,J.P. Morgan Chase,
10761173476900364347,6668,1567450,15674501018,National Broker-Dealer,NACS,Merrill Lynch,
10761173523840933375,6669,1471422,85101133095640853003,Independent Dealer,IBD,Edward Jones,
10761173564764913892,6670,3004427,10761192213261826476,Discount,IBD,E*TRADE Securities LLC,
10761173574227449986,6671,1471422,1471422A236,Independent Dealer,IBD,Edward Jones,
10761173584307175283,6672,0033605,00193190050,Independent Dealer,IBD,J.P. Morgan Chase,
10761173594675497968,6673,85201112683918276481,85202140094905034303,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
10761173624559531402,6674,1471422,85202161805351055877,Independent Dealer,IBD,Edward Jones,
10761173714497685784,6675,1471422,10761173714494984510,Independent Dealer,IBD,Edward Jones,
10761180015717259825,6676,9001202,90012020004,Independent Dealer,IBD,Aegis Capital Corp.,
10761180033867711014,6677,0033605,0019319A017,Independent Dealer,IBD,J.P. Morgan Chase,
10761180073454771002,6678,0001194,00011942444,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10761180073684937338,6679,0001194,00011941702,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10761180074690516948,6680,1567450,15674500136,National Broker-Dealer,NACS,Merrill Lynch,
10761180083886550336,6681,85102170105539325136,10751180083876538004,Independent Dealer,IBD,Raymond James (USA) Ltd.,
10761180093323737879,6682,1471422,14714221636,Independent Dealer,IBD,Edward Jones,
10761180095160921384,6683,0024083,10751180095155005303,Independent Dealer,IBD,Kovack Securities Inc.,
10761180103511350978,6684,1567450,10751172393994463194,National Broker-Dealer,NACS,Merrill Lynch,
10761180105193331225,6685,1471422,85202133614853365744,Independent Dealer,IBD,Edward Jones,
10761180165302712753,6686,1567450,15674500100,National Broker-Dealer,NACS,Merrill Lynch,
10761180165576411572,6687,1567450,15674500130,National Broker-Dealer,NACS,Merrill Lynch,
10761180223631912371,6688,1948520,19485208051,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10761180224298840121,6689,1471422,85101110204746584391,Independent Dealer,IBD,Edward Jones,
10761180276659436248,6690,1901181,10751180276654951754,Independent Dealer,IBD,"Avantax Investment Services, Inc.",
10761180294123254315,6691,1567450,15674501112,National Broker-Dealer,NACS,Merrill Lynch,
10761180364466017007,6692,1948520,17993101365,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
