,CONTACT_ID,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,redemption_curr,redemption_12M,new_Fund_added_12M_x,aum_AC_EQUITY,aum_AC_FIXED_INCOME_MUNI,aum_AC_FIXED_INCOME_TAXABLE,aum_AC_MONEY,aum_AC_MULTIPLE,aum_AC_PHYSICAL_COMMODITY,aum_AC_REAL_ESTATE,aum_AC_TARGET,aum_P_529,aum_P_ALT,aum_P_CEF,aum_P_ETF,aum_P_MF,aum_P_SMA,aum_P_UCITS,aum_P_UIT,sales_12M_inclusive,sales_12M,new_Fund_added_12M_y,Channel,Sub channel,Firm name
4966,85101171214476334592,,,,,,,,,,,,,,,-1489.0,,,,0.0,0.0,-1489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1489.0,0.0,0.0,0.0,,,,Independent Dealer,IBD,"MML Investors Services, LLC"
4967,0122627,36.0,9.0,2.0,3.0,6.0,5.0,1.0,3.0,3.0,3.0,1.0,2.0,7.0,3.0,979187.286,-3066.983271,-162275.8383,1.0,792008.4312,-79856.30087,30573.075689999998,0.0,236462.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117360.3725,861826.9135,0.0,0.0,253198.5519,916646.0931,1.0,National Broker-Dealer,NACS,Merrill Lynch
4968,0210258,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,729672.64,,-27772.68,,838985.41,-12092.5,-76925.23,0.0,-20295.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72639.17,802311.81,0.0,0.0,,1189874.9,,National Broker-Dealer,NACS,Merrill Lynch
4969,85101161814897576721,1.0,4.0,,,1.0,2.0,,,1.0,1.0,,,,,-27493.055,,-11087.23,1.0,0.0,-27493.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27493.055,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
4970,4359055,,,,,,,,,,,,,,,-15184.56,,,,0.0,-15184.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15184.56,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Sagepoint Financial, Inc."
4971,85102122375590188058,,,,,,,,,,,,,,,-21124.665,,,,0.0,-21124.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21124.665,0.0,0.0,0.0,,,,National Broker-Dealer,NACS,Merrill Lynch
4972,4431085,28.0,95.0,2.0,1.0,7.0,8.0,1.0,1.0,3.0,3.0,1.0,1.0,9.0,3.0,2055585.75,-1555.2,-201600.23,2.0,471038.59,1270348.36,394142.99,0.0,-79944.19,0.0,0.0,0.0,0.0,0.0,103446.0,0.0,-1370.34,1953510.09,0.0,0.0,139634.08000000002,522733.74,3.0,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
4973,4440948,8.0,53.0,,1.0,4.0,6.0,,1.0,2.0,3.0,,1.0,,,-380737.53,-51.81,-60632.54,2.0,-35550.99,-174859.39,-170327.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-380737.53,0.0,0.0,0.0,,21947.39,1.0,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
4974,85201152563633831219,3.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,774.0,,-1116.0,1.0,0.0,0.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0,0.0,0.0,,,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
4975,4490289,87.0,35.0,1.0,2.0,7.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,225617.27,-137.59,-62807.12,2.0,102379.23,-3944.79,0.0,0.0,0.0,0.0,0.0,127182.83,0.0,0.0,0.0,0.0,225617.27,0.0,0.0,0.0,115806.01,73889.88,,Dual,IBD,FSC Securities Corp.
4976,0232962,24.0,,,,1.0,,,,1.0,,,,2.0,2.0,282535.62,,,,91344.75,0.0,197468.82,0.0,-6277.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193937.69,88597.93,0.0,0.0,,8612.57,,National Broker-Dealer,NACS,Merrill Lynch
4977,0076906,80.0,108.0,7.0,17.0,9.0,9.0,6.0,2.0,3.0,3.0,2.0,1.0,6.0,1.0,-1091783.49,-374039.49,-1563110.04,,-1706251.07,645165.77,-30698.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1091783.49,0.0,0.0,0.0,320353.47000000003,336506.06,5.0,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
4978,4344863,22.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,754325.54,,-278.03,,0.0,679387.18,74938.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74938.36,679387.18,0.0,0.0,289585.425,94705.19,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
4979,85102130445539556751,,,,,,,,,,,,,,,4186.83,,,,4186.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4186.83,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
4980,4301586,,,,,,,,,,,,,,,-41958.6,,,,0.0,-41958.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41958.6,0.0,0.0,0.0,,,,Independent Dealer,IBD,NYLife Securities LLC
4981,4304516,,,,,,,,,,,,,1.0,1.0,430004.87,,,,-1038.88,0.0,431043.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431043.75,0.0,-1038.88,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Securities America, Inc."
4982,0259994,,,,,,,,,,,,,1.0,1.0,549702.75,,,,-7131.34,566652.08,0.0,0.0,-9817.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7131.34,556834.09,0.0,0.0,,7860.96,1.0,Independent Dealer,IBD,Raymond James & Associates Inc.
4983,0344927,4.0,2.0,,,2.0,2.0,,,2.0,1.0,,,1.0,,-323646.7235,,-4090.8808710000003,1.0,-299000.8036,-25706.952380000002,1061.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46661.928060000006,-276984.7954,0.0,0.0,3775.084401,2632.485,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
4984,4392281,157.0,65.0,67.0,21.0,13.0,6.0,6.0,5.0,4.0,3.0,3.0,3.0,15.0,4.0,8346947.42,-214359.85,-637911.2,2.0,1068987.93,5668.04,3553848.88,0.0,3718442.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8346947.42,0.0,0.0,0.0,1987314.64,2052560.64,3.0,Independent Dealer,IBD,LPL Financial LLC
4985,4454905,34.0,21.0,12.0,12.0,7.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,7.0,2.0,1871214.68,-24432.32,-268085.01,,1780059.945,89820.755,1333.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203615.03,1667599.65,0.0,0.0,,229000.0,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
4986,4320517,67.0,10.0,43.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,8.0,2.0,12229073.85,-40000.0,-115723.14,1.0,4480676.46,7748397.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744700.8,9484373.05,0.0,0.0,1166048.405,957298.405,,Independent Dealer,IBD,"Emerson Equity, LLC"
4987,0332240,,,,,,,,,,,,,,,-6573.39,,,,-4618.39,-1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6573.39,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
4988,0305894,,,,,,,,,,,,,,,-28724.41,,,,0.0,-28724.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28724.41,0.0,0.0,0.0,,,,Bank/Trust,IBD,Park Avenue Securities LLC
4989,0039116,69.0,47.0,3.0,19.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,-178457.93,-105477.28,-327662.04,2.0,-1052984.58,884910.88,-10384.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40300.29,-138157.64,0.0,0.0,223222.73,869844.19,7.0,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
4990,0040581,,,,,,,,,,,,,,,-380411.8081,,,,1530.06,-381941.8681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381941.8681,1530.06,0.0,0.0,,,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
4991,6682784,,,,,,,,,,,,,2.0,,-599452.2,,,,-345621.35,-10797.83,0.0,0.0,-243033.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50909.02,-548543.18,0.0,0.0,,,,National Broker-Dealer,NACS,Merrill Lynch
4992,0308702,,,,,,,,,,,,,,,-98811.46,,,,-17779.82,-81031.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98811.46,0.0,0.0,0.0,,,,Independent Dealer,IBD,Coastal Equities
4993,85202161244652892830,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,17625.0,,,1.0,0.0,17625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17625.0,0.0,0.0,0.0,,,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
4994,0068755,,1.0,,,,1.0,,,,1.0,,,,,-1546419.74,,-2500.0,,-8200.57,-1538219.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1546419.74,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
4995,4447512,12.0,,,,1.0,,,,1.0,,,,,,-9579.65,,,,72.75,-9652.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9579.65,0.0,0.0,0.0,1213.23,237.49,,Independent Dealer,IBD,"Voya Financial Partners, LLC"
4996,0040082,33.0,11.0,1.0,4.0,4.0,7.0,1.0,4.0,1.0,4.0,1.0,4.0,14.0,4.0,2729387.45,-21339.36,-1395589.27,,2722912.38,-802309.44,857515.0,0.0,-347608.92,200378.43,0.0,98500.0,0.0,0.0,1793855.0,0.0,120465.34,171779.92,0.0,643287.19,43181.35,66031.49,,National Broker-Dealer,NACS,Merrill Lynch
4997,4472100,,,,,,,,,,,,,,,-15336.33,,,,-15336.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15336.33,0.0,0.0,0.0,,,,Independent Dealer,IBD,J.P. Morgan Chase
4998,4457969,1.0,,,,1.0,,,,1.0,,,,1.0,1.0,6987.5,,,1.0,0.0,6987.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6987.5,0.0,0.0,0.0,,,,Independent Dealer,IBD,Trident Partners
4999,85102141923152677680,4.0,4.0,4.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,104340.58,,-7158.285,,0.0,113870.375,0.0,0.0,-9529.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104340.58,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
5000,85201112166266436785,3.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,639110.3,-166400.0,-150104.68,,9138.68,415280.84,214690.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639110.3,0.0,0.0,0.0,,62400.0,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
5001,10761171725427494893,39.0,,,,3.0,,,,1.0,,,,1.0,1.0,9088.63,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9088.63,9088.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.48,1244.65,1.0,Independent Dealer,IBD,"Centennial Securities Company, Inc."
5002,85202111473721600890,8.0,18.0,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,150431.525,-124.58,-14810.955,,-18321.98,0.0,0.0,0.0,168753.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150431.525,0.0,0.0,0.0,7333.85,11018.04,,Independent Dealer,IBD,Commonwealth Financial Network
5003,85202141725075762897,,1.0,,,,1.0,,,,1.0,,,,,-103153.885,,-56.0,,3275.73,-103961.0,-2468.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103153.885,0.0,0.0,0.0,,30871.31,4.0,Dual,IBD,FSC Securities Corp.
5004,4425956,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,-97724.32659,,-49451.43103,,26113.26508,-123837.5917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140086.5299,42362.20336,0.0,0.0,,,,Independent Dealer,NACS,"Wells Fargo Advisors Financial Network, LLC"
5005,0357010,3.0,25.0,3.0,5.0,3.0,7.0,3.0,3.0,2.0,3.0,2.0,3.0,9.0,3.0,1694844.6069999998,,-211475.26899999997,1.0,550851.1667,304187.775,839805.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174673.978,520170.6288,0.0,0.0,,25005.0,,National Broker-Dealer,NACS,Merrill Lynch
5006,0282683,,,,,,,,,,,,,,,-992.2,,,,0.0,-992.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992.2,0.0,0.0,0.0,,,,Independent Dealer,IBD,Lincoln Financial Advisors Corp.
5007,85202152852899984322,4.0,19.0,,,1.0,1.0,,,1.0,1.0,,,,,-14216.075,,-5295.89,1.0,-14216.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14216.075,0.0,0.0,0.0,,339352.23,1.0,Independent Dealer,IBD,Edward Jones
5008,4322267,,,,,,,,,,,,,,,-33225.14,,,,0.0,-33225.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33225.14,0.0,0.0,0.0,,,,Discount,IBD,"Scottrade, Inc."
5009,4486592,,,,,,,,,,,,,6.0,2.0,-279846.27,,,,74575.98,-273486.4,13250.01,0.0,-94185.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-279846.27,0.0,0.0,0.0,,,,Independent Dealer,IBD,"BancWest Investment Services, Inc."
5010,1780709,,,,,,,,,,,,,1.0,,-564268.72,,,,-551287.0,-12981.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,-570268.72,0.0,0.0,,,,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
5011,85102122905961222763,6.0,,,,2.0,,,,2.0,,,,1.0,1.0,7522.9,,,2.0,0.0,0.0,7257.77,0.0,265.13,0.0,0.0,0.0,0.0,0.0,0.0,265.13,7257.77,0.0,0.0,0.0,,886700.99,4.0,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
5012,85102161363713010073,,,,,,,,,,,,,1.0,1.0,30000.0,,,,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
5013,00872121355110537201,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,33093.72,,-4136.18,,37229.9,-4136.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33093.72,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
5014,85201142415552452449,,,,,,,,,,,,,,,-71944.95945,,,,0.0,-71913.26643999999,0.0,0.0,-31.693004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71944.95945,0.0,0.0,0.0,,,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
5015,4383373,18.0,16.0,,1.0,2.0,2.0,,1.0,2.0,2.0,,1.0,4.0,1.0,194724.86,-25.385,-17057.685,,205280.26,-10555.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194724.86,0.0,0.0,0.0,14955.65,4679.635,,Independent Dealer,NACS,Wells Fargo Banking & Investment Services
5016,4385948,4.0,20.0,,,1.0,4.0,,,1.0,2.0,,,1.0,1.0,2473.035,-300.0,-15105.715,,-6973.68,0.0,9446.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2473.035,0.0,0.0,0.0,12865.705,118492.645,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
5017,0284731,,6.0,,3.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,-689933.86,,-125946.74,,13550.79,-698142.8,-5341.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117737.8,-572196.06,0.0,0.0,,36072.0,1.0,Independent Dealer,IBD,Cetera Advisor Networks LLC
5018,10751183494499355901,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,-2594.67,,-3640.53,1.0,1045.86,0.0,0.0,0.0,-3640.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2594.67,0.0,0.0,0.0,,24700.81,2.0,Independent Dealer,NACS,Wells Fargo Advisors
5019,85102110495605213880,,,,,,,,,,,,,1.0,1.0,170134.0,,,,170134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170134.0,0.0,0.0,,,,Private Client Group,NACS,Goldman Sachs & Co.
5020,4329862,13.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,-578313.2,,-11159.315,1.0,-749108.445,90887.665,92389.225,0.0,-12481.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-578313.2,0.0,0.0,0.0,,43401.64,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
5021,85201123634881582620,,,,,,,,,,,,,,,-12399.05,,,,-12399.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12399.05,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
5022,85201123643944226210,,,,,,,,,,,,,,,3610.96,,,,3610.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610.96,0.0,0.0,0.0,,,,Dual,IBD,"Independent Financial Group, LLC"
5023,10761180905232805511,12.0,9.0,2.0,,2.0,2.0,2.0,,1.0,1.0,1.0,,2.0,1.0,558874.87,,-5162.11,2.0,558874.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558874.87,0.0,0.0,0.0,,,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
5024,4338840,,,,,,,,,,,,,,,-80077.74,,,,843.09,-80920.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80077.74,0.0,0.0,0.0,,,,Independent Dealer,NACS,Wells Fargo Advisors
5025,4489008,15.0,15.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6472.7,,-286062.73,1.0,0.0,-3376.45,9849.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6472.7,0.0,0.0,0.0,,,,Dual,IBD,Next Financial Group
5026,0104470,,1.0,,,,1.0,,,,1.0,,,2.0,1.0,-1187364.037,,-18.348164999999998,,-22362.255,131322.9875,0.0,0.0,-1296324.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108960.7325,-1296324.77,0.0,0.0,,3199.123389,1.0,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
5027,0288093,,,,,,,,,,,,,1.0,1.0,173478.91,,,,209150.0,-35671.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35671.09,209150.0,0.0,0.0,,,,Independent Dealer,IBD,W&S Brokerage Services
5028,0000823,35.0,51.0,,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,139505.89,-118.29,-2339.905,1.0,117938.78,-35130.52,56697.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139505.89,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
5029,85102110594942132871,,,,,,,,,,,,,,,-58694.66,,,,-9930.87,-48763.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58694.66,0.0,0.0,0.0,,,,Independent Dealer,IBD,Commonwealth Financial Network
