CONTACT_ID,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,sales_curr,sales_12M,redemption_curr,redemption_12M,new_Fund_added_12M,aum_AC_EQUITY,aum_AC_FIXED_INCOME_MUNI,aum_AC_FIXED_INCOME_TAXABLE,aum_AC_MONEY,aum_AC_MULTIPLE,aum_AC_PHYSICAL_COMMODITY,aum_AC_REAL_ESTATE,aum_AC_TARGET,aum_P_529,aum_P_ALT,aum_P_CEF,aum_P_ETF,aum_P_MF,aum_P_SMA,aum_P_UCITS,aum_P_UIT,refresh_date
85201160245649562312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
10751172624983762544,17,4,15,2,3,2,3,1,3,2,3,1,3,3,738322.675,,773930.945,,-35608.27,3,275014.075,198000,265308.6,0,0,0,0,0,0,0,0,0,463308.6,275014.075,0,0,12/31/2018
4303022,10,32,,1,1,2,,1,1,2,,1,7,2,585672.13,,3573,-4747.29,-443507.59,,-67890.64,613951.09,0,0,39611.68,0,0,0,0,0,0,0,-195957.42,781629.55,0,0,12/31/2018
4307776,33,40,12,17,4,3,1,2,2,1,1,1,5,2,1295182.788,1472.2,290172.8216,-56961.71,-484773.949,,1267005.808,25862,2314.98,0,0,0,0,0,0,0,0,0,64378.951,1230803.837,0,0,12/31/2018
4371714,,,,,,,,,,,,,2,1,170603.79,,,,,,-8605.24,179209.03,0,0,0,0,0,0,0,0,0,0,170603.79,0,0,0,12/31/2018
4460275,,,,,,,,,,,,,1,1,71941.24,,,,,,0,0,71941.24,0,0,0,0,0,0,0,0,0,71941.24,0,0,0,12/31/2018
0067375,,,,,,,,,,,,,,,-45361.77,,,,,,-45361.77,0,0,0,0,0,0,0,0,0,0,0,-45361.77,0,0,0,12/31/2018
4482411,,,,,,,,,,,,,,,-11254.22,,,,,,-11254.22,0,0,0,0,0,0,0,0,0,0,0,-11254.22,0,0,0,12/31/2018
4340818,61,49,6,6,2,4,2,3,1,2,1,1,2,1,2290218.79,410353,1361537.18,-25470.36,-251866.82,,-2248677.64,4538896.43,0,0,0,0,0,0,0,0,0,0,-1479230.8,3769449.59,0,0,12/31/2018
85101171434483325805,4,4,,,1,1,,,1,1,,,,,-11.96,,60.59,,-219.73,,0,0,-11.96,0,0,0,0,0,0,0,0,0,-11.96,0,0,0,12/31/2018
85201150503896652576,22,6,3,,1,1,1,,1,1,1,,3,3,251709.81,,71598.25,,-6012.32,,224743.46,11972.29,0,0,14994.06,0,0,0,0,0,0,0,251709.81,0,0,0,12/31/2018
4462661,,,,,,,,,,,,,1,,-27316.49,,,,,,-27316.49,0,0,0,0,0,0,0,0,0,0,0,-27316.49,0,0,0,12/31/2018
4386149,7,17,,2,1,5,,2,1,3,,2,6,2,94208.99,,8639.96,,-73679.08,,102194.85,15986.58,0,0,-23972.44,0,0,0,0,0,0,0,94208.99,0,0,0,12/31/2018
10751193326485439675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
0316644,1,,,,1,,,,1,,,,,,-56371.04,,553.54,,,,-5306.24,-51064.8,0,0,0,0,0,0,0,0,0,0,-56371.04,0,0,0,12/31/2018
85102112455114240837,,,,,,,,,,,,,,,-3800,,,,,,0,-3800,0,0,0,0,0,0,0,0,0,0,-3800,0,0,0,12/31/2018
4464614,,3,,,,1,,,,1,,,1,1,-137968.13,,,,-2744,,-536345.58,398377.45,0,0,0,0,0,0,0,0,0,0,-137968.13,0,0,0,12/31/2018
85201140735742787499,,,,,,,,,,,,,1,1,5276.99,,,,,,0,0,0,0,0,5276.99,0,0,0,0,0,0,5276.99,0,0,0,12/31/2018
85102162914467578388,2,1,,,1,1,,,1,1,,,,,126.58,,17.76,,-166.41,,0,0,126.58,0,0,0,0,0,0,0,0,0,126.58,0,0,0,12/31/2018
85202152503676345958,,1,,,,1,,,,1,,,,,-22246.88176,,,,-6843.698895,,-22230.1601,-16.721661,0,0,0,0,0,0,0,0,0,0,-22246.88176,0,0,0,12/31/2018
0342922,,,,,,,,,,,,,6,2,131502.26,,,,,,-1140385.28,1262043.58,0,0,9843.96,0,0,0,0,0,0,0,46095.86,85406.4,0,0,12/31/2018
4468781,128,144,,,6,6,,,3,3,,,10,3,3106539.265,30997.09,77912.505,-18542.24,-53837.795,,791388.615,2200052.565,0,0,115098.085,0,0,0,0,0,0,0,1286485.12,1820054.145,0,0,12/31/2018
85201151123417385852,2,5,2,2,2,3,2,2,2,3,2,2,1,1,-23317.28,,21166,,-36979.45,1,-1015.19,-33830.08,11527.99,0,0,0,0,0,0,0,0,0,-23317.28,0,0,0,12/31/2018
4478459,5,12,1,,2,2,1,,1,1,1,,1,1,-117669.03,359.81,13182.22,,-5446.62,1,11590.41,-99259.44,-30000,0,0,0,0,0,0,0,0,0,-117669.03,0,0,0,12/31/2018
4438840,,,,,,,,,,,,,1,1,9273.61,,,,,,0,9273.61,0,0,0,0,0,0,0,0,0,0,9273.61,0,0,0,12/31/2018
85201133704098106417,1,1,,,1,1,,,1,1,,,,,-709.87,272.78,120.86,,-320.77,,-709.87,0,0,0,0,0,0,0,0,0,0,0,-709.87,0,0,0,12/31/2018
4347053,,,,,,,,,,,,,1,1,38384.82,,,,,,38384.82,0,0,0,0,0,0,0,0,0,0,0,38384.82,0,0,0,12/31/2018
10751173655171245462,,1,,,,1,,,,1,,,,,-235.42,,,,-2050.78,,-235.42,0,0,0,0,0,0,0,0,0,0,0,-235.42,0,0,0,12/31/2018
0150009,,8,,,,2,,,,1,,,4,1,-485404.5513,,,,-3348.4225,,-420216.9513,-158281.69,0,0,93094.09,0,0,0,0,0,0,0,-144102.3713,-341302.18,0,0,12/31/2018
0152730,43,47,4,4,6,7,1,3,2,2,1,2,12,2,1522642.79,130.94,113308.535,-130,-129138.8,2,147285.23,1370357.56,0,0,5000,0,0,0,0,0,24254.85,0,1498387.94,0,0,0,12/31/2018
10761191063276359179,,1,,,,1,,,,1,,,,,-11848.24584,,,-7352.506874,-4495.738968,,0,0,-11848.24584,0,0,0,0,0,0,0,0,0,-11848.24584,0,0,0,12/31/2018
4328041,,1,,,,1,,,,1,,,,,-98502.12001,,,,-5599.34001,,-724.35,0,-5599.34001,0,-92178.43,0,0,0,0,0,0,0,-6323.69001,-92178.43,0,0,12/31/2018
4339510,,,,,,,,,,,,,,,-37153.5,,,,,,0,-37153.5,0,0,0,0,0,0,0,0,0,0,-37153.5,0,0,0,12/31/2018
4490633,,,,,,,,,,,,,,,-33136.98,,,,,,0,-34568.8,1431.82,0,0,0,0,0,0,0,0,0,-33136.98,0,0,0,12/31/2018
10761193315870897275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
85202150894019884243,,,,,,,,,,,,,1,1,17990,,,,,,0,0,17990,0,0,0,0,0,0,0,0,0,17990,0,0,0,12/31/2018
85202141935535299190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
0354038,,,,,,,,,,,,,1,1,-76170.43333,,,,,,-82838.44,0,0,0,6668.006668,0,0,0,0,0,0,0,-76170.43333,0,0,0,12/31/2018
4326089,,2,,1,,2,,1,,2,,1,1,1,-1224587.09,,,,-12840.575,,44243.915,-17007.635,0,0,-1251823.37,0,0,0,0,0,0,0,-31541.22,-1193045.87,0,0,12/31/2018
4489259,16,6,,,3,4,,,2,1,,,4,2,33887.83,10.5,279.65,,-4125.6,,27782.52,0,6105.31,0,0,0,0,0,0,0,0,0,33887.83,0,0,0,12/31/2018
0038650,1,,,,1,,,,1,,,,,,3141.235,,1129.275,,,1,3141.235,0,0,0,0,0,0,0,0,0,0,0,3141.235,0,0,0,12/31/2018
4313009,81,68,19,3,1,2,1,1,1,2,1,1,4,1,-149632.885,2923,605549.4,-56275.18,-141306.53,,-38866.945,278907.16,0,0,-389673.1,0,0,0,0,0,0,0,353980.425,-503613.31,0,0,12/31/2018
4309967,,,,,,,,,,,,,,,-7181.8,,,,,,0,-7181.8,0,0,0,0,0,0,0,0,0,0,-7181.8,0,0,0,12/31/2018
0182683,10,12,,,2,2,,,1,1,,,2,1,160693.725,35.425,6000.21,-65.505,-9595.355,,-19081.895,179775.62,0,0,0,0,0,0,0,0,0,0,160693.725,0,0,0,12/31/2018
85202110033685038398,18,28,1,,2,3,1,,2,2,1,,4,2,230929.53,511.83,27060.31,-1641.02,-22968.33,,10251.28,220678.25,0,0,0,0,0,0,0,0,0,0,-891.8,231821.33,0,0,12/31/2018
85201141363677895198,,,,,,,,,,,,,1,1,30000,,,,,,0,30000,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,12/31/2018
10761182534334932056,,1,,,,1,,,,1,,,,,-3377.205,,,-3390.43,-2938.325,,-3390.43,13.225,0,0,0,0,0,0,0,0,0,0,-3377.205,0,0,0,12/31/2018
4475808,31,7,,,1,2,,,1,1,,,3,2,65999.37597,13.4,104.37,,-2057.115,,29252.48597,36746.89,0,0,0,0,0,0,0,0,0,0,65999.37597,0,0,0,12/31/2018
0306263,20,46,7,2,3,9,3,2,2,4,2,2,9,2,1425699.16,,921512.87,-33911.46,-170299.27,,-399228.585,1291856.77,-589.94,0,533660.915,0,0,0,0,0,0,0,605758.715,819940.445,0,0,12/31/2018
85201133334780301107,57,135,2,,4,3,1,,2,2,1,,1,2,60631.47,,146007.7,-571.78,-108202.11,3,-19646.04,74313.06,5964.45,0,0,0,0,0,0,0,0,0,60631.47,0,0,0,12/31/2018
0285387,,1,,1,,1,,1,,1,,1,4,1,-1090509.816,,,,-71599.08271,,2192940.196,-3283450.012,0,0,0,0,0,0,0,0,0,0,-70101.16609,-1020408.65,0,0,12/31/2018
0140410,28,20,4,9,9,7,4,5,4,3,2,2,31,5,3717604.35,29740,1657817.45,-61012.25,-235417.845,3,710113.84,2408360.285,376230.3,0,210962.425,11937.5,0,0,0,0,45810.25,0,2167998.6,1503795.5,0,0,12/31/2018
85201123653649128628,,1,,,,1,,,,1,,,1,1,-46087.305,,,,-1625.925,,-52561.15,8018.895,-1545.05,0,0,0,0,0,0,0,0,0,-46087.305,0,0,0,12/31/2018
4393813,5,25,1,12,2,6,1,4,2,2,1,2,4,1,-424016.825,5156.73,39505.4,-17041.2,-1192234.48,,-33390.15,-483594.31,92265.735,0,0,701.9,0,0,0,0,0,0,-109369.395,-314647.43,0,0,12/31/2018
4472320,87,79,5,3,4,4,4,2,3,3,3,2,4,2,171382.55,3198.23,111759.01,-1635.86,-34283.27,1,129722.45,41138.68,521.42,0,0,0,0,0,0,0,0,0,171382.55,0,0,0,12/31/2018
4490019,,,,,,,,,,,,,1,,-4729.19,,,,,,-4169.91,-559.28,0,0,0,0,0,0,0,0,0,0,-4729.19,0,0,0,12/31/2018
4357990,47,45,20,6,4,4,2,2,2,2,2,2,4,1,-1592283.195,59142.005,653564.625,-72517.245,-229337.69,,-1629032.595,472308.59,-14085.19,0,-421474,0,0,0,0,0,0,0,487204.285,-2079487.48,0,0,12/31/2018
85202141933737001219,,4,,,,2,,,,2,,,,,-10970.03,,,,-10970.03,,-9807.77,0,-1162.26,0,0,0,0,0,0,0,0,0,-10970.03,0,0,0,12/31/2018
4473413,817,207,289,84,7,10,6,10,4,4,4,4,9,3,14099695.89,365589.905,12137897.72,-373715.945,-3168845.39,1,3574087.205,593969.94,9950848.965,0,-19210.22,0,0,0,0,0,0,0,14099695.89,0,0,0,12/31/2018
4411646,,,,,,,,,,,,,3,1,8557.73,,,,,,-4759.83,13317.56,0,0,0,0,0,0,0,0,0,0,8557.73,0,0,0,12/31/2018
4475465,,,,,,,,,,,,,1,1,7305,,,,,,7305,0,0,0,0,0,0,0,0,0,0,0,7305,0,0,0,12/31/2018
10751181725218552086,,,,,,,,,,,,,,,-6495.605,,,-6495.605,,,-6495.605,0,0,0,0,0,0,0,0,0,0,0,-6495.605,0,0,0,12/31/2018
4477070,5,,,,1,,,,1,,,,2,2,18466.09,,4327,,,,6359,9949.76,2157.33,0,0,0,0,0,0,0,0,0,18466.09,0,0,0,12/31/2018
85202150674444523190,,3,,2,,2,,1,,2,,1,1,1,21331.73,,,,-47668.27,,0,0,21331.73,0,0,0,0,0,0,0,0,0,21331.73,0,0,0,12/31/2018
0034481,2,,2,,1,,1,,1,,1,,1,1,35000,,35000,,,1,0,35000,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,12/31/2018
0185852,59,35,22,4,7,7,1,2,2,2,1,2,3,2,1754548.015,27552.855,1375529.555,-9734.29,-105852.6,6,-60444.825,1792112.88,22879.96,0,0,0,0,0,0,0,23790,0,1422404.975,308353.04,0,0,12/31/2018
85201122514023656267,4,,4,,4,,4,,2,,2,,4,2,90682.695,,123747.14,-5599.85,,4,-7850.39,74154.63,24378.455,0,0,0,0,0,0,0,0,0,90682.695,0,0,0,12/31/2018
85201140523379459042,125,299,10,2,3,3,2,2,3,3,2,2,1,1,215464.56,,510629.15,-164313.26,-390055.56,2,-3716.12,-19709.83,238890.51,0,0,0,0,0,0,0,0,0,215464.56,0,0,0,12/31/2018
4472317,296,90,33,4,6,4,6,2,3,3,3,1,7,3,2149113.22,42820.87,1278631.27,-3741.44,-267246.11,2,13358.32,1467775.56,0,0,667979.34,0,0,0,0,0,0,0,2149113.22,0,0,0,12/31/2018
0351983,41,89,,1,5,5,,1,2,3,,1,5,2,57484.185,,69643.725,-1318.105,-38523.285,1,29189.215,-22149.34,50444.31,0,0,0,0,0,0,0,0,0,57484.185,0,0,0,12/31/2018
4401243,,,,,,,,,,,,,,,-1335.61,,,,,,-1335.61,0,0,0,0,0,0,0,0,0,0,0,-1335.61,0,0,0,12/31/2018
85202142586092517394,288,433,1,15,4,7,1,4,3,3,1,3,1,,-241399.54,78.375,546206.265,-11089.875,-1139836.32,2,-86582.525,-61240.525,0,0,-93576.49,0,0,0,0,0,0,0,-241399.54,0,0,0,12/31/2018
0123380,5,60,5,10,3,6,3,4,2,3,2,2,14,4,3395834.09,2300,422540.71,-1114,-315458.95,,137630.84,3111493.01,126710.24,0,20000,0,0,0,0,0,0,0,3395834.09,0,0,0,12/31/2018
0128673,,,,,,,,,,,,,2,2,307412.86,,,,,,0,284677.15,0,0,22735.71,0,0,0,0,0,0,0,307412.86,0,0,0,12/31/2018
4413350,350,203,26,7,7,7,3,3,3,3,2,1,7,3,931317.31,67530.235,1122731.33,-173943.39,-501737.09,4,883568.835,28115.46,19633.015,0,0,0,0,0,0,0,0,0,1004377.96,-59828.54,0,-13232.11,12/31/2018
10751200045882576489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
4354427,10,13,2,4,2,5,2,2,2,2,2,2,6,3,888890.27,113732.19,380157.98,,-198186.46,,530057.73,339711.12,19121.42,0,0,0,0,0,0,0,0,0,888890.27,0,0,0,12/31/2018
10751200067450704413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
4453549,,1,,,,1,,,,1,,,,,-1637.855,,,,-4750,,0,-1637.855,0,0,0,0,0,0,0,0,0,0,-1637.855,0,0,0,12/31/2018
85202132444040693040,,,,,,,,,,,,,,,-74661.23,,,,,,0,-74661.23,0,0,0,0,0,0,0,0,0,0,-74661.23,0,0,0,12/31/2018
85201151713095301451,,,,,,,,,,,,,1,1,4653.16,,,,,,6371.87,0,0,0,-1718.71,0,0,0,0,0,0,0,4653.16,0,0,0,12/31/2018
4324377,,,,,,,,,,,,,,,-48764.58,,,,,,-13649.11,-35115.47,0,0,0,0,0,0,0,0,0,0,-48764.58,0,0,0,12/31/2018
0013097,,,,,,,,,,,,,1,,-82931.82,,,,,,0,-82931.82,0,0,0,0,0,0,0,0,0,0,-82931.82,0,0,0,12/31/2018
0109569,40,4,,,3,1,,,2,1,,,2,1,13481.91,643.7,8965.46,,-8450,2,4833.99,-12566.47,21214.39,0,0,0,0,0,126792.28,0,0,0,-16855.95,-96454.42,0,0,12/31/2018
0276427,12,31,3,1,2,2,1,1,2,2,1,1,4,1,-132952.96,,81483.42,-7997.96,-92128.44,,396.61,-161129.78,27780.21,0,0,0,0,0,0,0,0,0,-138007.3,5054.34,0,0,12/31/2018
4442309,5,1,,,3,1,,,3,1,,,4,2,69085.11,,1939.66,,-3500,,-12649.33,57810.79,23923.65,0,0,0,0,0,0,0,0,0,69085.11,0,0,0,12/31/2018
4493012,4,3,1,1,3,2,1,1,3,1,1,1,2,2,-16091.52,,31851.03,,-71243.51,2,-44839.52,21944,6804,0,0,0,0,0,0,0,0,0,-16091.52,0,0,0,12/31/2018
85101142294627613286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
00872121366902294303,,,,,,,,,,,,,2,2,16471.365,,,,,,11394.91,5076.455,0,0,0,0,0,0,0,0,0,0,16471.365,0,0,0,12/31/2018
85201151738383144995,1,,1,,1,,1,,1,,1,,2,1,-6371.16,,38850,,,,-125221.16,0,118850,0,0,0,0,0,0,0,0,0,38850,0,-45221.16,0,12/31/2018
10751173074091595990,3,,,,3,,,,2,,,,,1,7394.69,,7394.69,,,3,594.69,6800,0,0,0,0,0,0,0,0,0,0,7394.69,0,0,0,12/31/2018
10761181055648122840,60,2,,,9,2,,,2,2,,,7,2,109280.04,36644.56,76728.31,-375.63,-3717.2,9,27792.47,0,-3175.32,0,0,0,0,84662.89,0,0,0,0,109280.04,0,0,0,12/31/2018
00872121355140431960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
85201152893337028077,1,,,,1,,,,1,,,,2,2,30943,,9670,,,1,9670,21273,0,0,0,0,0,0,0,0,0,0,30943,0,0,0,12/31/2018
00872121366855174064,,3,,2,,3,,2,,3,,2,,,-16262.49,,,,-41262.49,,-11542.08,-403.28,-4317.13,0,0,0,0,0,0,0,0,0,-16262.49,0,0,0,12/31/2018
10751182103784975067,23,4,3,1,1,1,1,1,1,1,1,1,1,,-8111.623082,25619.94,61554.63023,-53642.94,-28339.88787,,-8111.623082,0,0,0,0,0,0,0,0,0,0,0,-8111.623082,0,0,0,12/31/2018
4492605,,3,,3,,1,,1,,1,,1,,,-223830.92,,,,-88235.16,,-101437.66,-93339.08,-29054.18,0,0,0,0,0,0,0,0,0,-223830.92,0,0,0,12/31/2018
85201161033013817830,,,,,,,,,,,,,,,-12300,,,,,,-12300,0,0,0,0,0,0,0,0,0,0,0,-12300,0,0,0,12/31/2018
85101123554916705760,,4,,,,2,,,,1,,,,,-3347.37,,,,-2869.1,,-3347.37,0,0,0,0,0,0,0,0,0,0,0,-3347.37,0,0,0,12/31/2018
4455193,,,,,,,,,,,,,,,-379918.34,,,,,,0,0,0,0,-379918.34,0,0,0,0,0,0,0,0,-379918.34,0,0,12/31/2018
4447537,13,,,,1,,,,1,,,,1,1,-82395.105,250,40864.415,-9376.175,,,108383.58,-190778.685,0,0,0,0,0,0,0,0,0,0,-82395.105,0,0,0,12/31/2018
0267163,,,,,,,,,,,,,,,-91106.18,,,,,,-12853.28,0,0,0,-78252.9,0,0,0,0,0,0,0,-12853.28,-78252.9,0,0,12/31/2018
4318094,,,,,,,,,,,,,1,,-190510.19,,,,,,-3870.74,-1007.2,0,0,-185632.25,0,0,0,0,0,0,0,-11819.02,-185632.25,0,6941.08,12/31/2018
10751190163279491050,2,,,,1,,,,1,,,,,,1055.43,161.47,893.96,,,1,1055.43,0,0,0,0,0,0,0,0,0,0,0,1055.43,0,0,0,12/31/2018
85201123157451839903,,,,,,,,,,,,,,,-28136.26,,,,,,-3180.19,0,-24956.07,0,0,0,0,0,0,0,0,0,-28136.26,0,0,0,12/31/2018
0286171,21,2,20,2,3,2,3,2,1,1,1,1,5,2,10583032.38,493786.13,9976005.72,,-29569.78,2,-9599.49,10563425.31,29206.56,0,0,0,0,0,0,0,0,0,10583032.38,0,0,0,12/31/2018
85202150887724002430,2,,,,1,,,,1,,,,,,-13392,,2369,,,1,-13392,0,0,0,0,0,0,0,0,0,0,0,-13392,0,0,0,12/31/2018
4448319,90,98,31,19,6,9,6,7,2,3,2,3,10,2,10037242.73,2578.18,4499800.245,-3073,-2507257.145,1,4260479.78,5804477.135,-27714.19,0,0,0,0,0,0,0,0,0,-91885.905,6999862.695,3129265.935,0,12/31/2018
4426625,18,2,11,,2,1,1,,2,1,1,,2,2,676154.9295,169416.95,624033.8,-94187.6625,-1681.8975,1,669678.325,-3436.462986,9913.0675,0,0,0,0,0,0,0,0,0,-12780.85549,688935.785,0,0,12/31/2018
85101161863887818928,7,2,4,1,3,2,2,1,2,2,2,1,3,2,564405.84,,580062.3,,-15656.46,3,322198.14,257663.75,-15456.05,0,0,0,0,0,0,0,0,0,242007.29,322398.55,0,0,12/31/2018
85101152083263121768,,,,,,,,,,,,,,,-1140.8,,,,,,-1019.36,0,-121.44,0,0,0,0,0,0,0,0,0,-1140.8,0,0,0,12/31/2018
0015066,,,,,,,,,,,,,,,-144469.29,,,,,,-25447.135,-118396.85,0,0,-625.305,0,0,0,0,0,0,0,-144469.29,0,0,0,12/31/2018
4363161,1,1,1,,1,1,1,,1,1,1,,2,1,-13433.08,,50000,,-1333.67,,-206843.69,225257.01,37.72,0,-31884.12,0,0,0,0,0,0,0,-13433.08,0,0,0,12/31/2018
4499775,,,,,,,,,,,,,,,-1424.47,,,,,,-1424.47,0,0,0,0,0,0,0,0,0,0,0,-1424.47,0,0,0,12/31/2018
10761172475484966002,8,,,,1,,,,1,,,,,,39.61,,32.5,,-0.59,,0,0,39.61,0,0,0,0,0,0,0,0,0,39.61,0,0,0,12/31/2018
0305691,,,,,,,,,,,,,1,1,481265,,,,,,0,0,0,0,0,481265,0,0,0,0,481265,0,0,0,0,0,12/31/2018
85202123554772600022,,,,,,,,,,,,,2,1,56585.69,,,,,,0,56585.69,0,0,0,0,0,0,0,0,0,0,56585.69,0,0,0,12/31/2018
4405703,,,,,,,,,,,,,,,-248173.15,,,,,,-248173.15,0,0,0,0,0,0,0,0,0,0,0,0,-248173.15,0,0,12/31/2018
85202103795883931743,1,,1,,1,,1,,1,,1,,2,2,15757.88,,10740,,,1,5017.88,10740,0,0,0,0,0,0,0,0,0,0,15757.88,0,0,0,12/31/2018
4409477,,,,,,,,,,,,,1,1,29611.83,,,,,,0,29611.83,0,0,0,0,0,0,0,0,0,0,29611.83,0,0,0,12/31/2018
85201150484620100564,5,1,,,3,1,,,2,1,,,3,,2624.72,,22512.98,,-5261.61,3,2121.37,503.35,0,0,0,0,0,0,0,0,0,0,2624.72,0,0,0,12/31/2018
10761193317205956498,1,,,,1,,,,1,,,,,,2372,,2372,,,1,0,0,2372,0,0,0,0,0,0,0,0,0,2372,0,0,0,12/31/2018
0224959,41,2,,,7,1,,,2,1,,,6,2,182269.58,593.37,9738.96,,-6366.03,5,17750.27,0,-2106.9,0,0,0,0,166626.21,167281.21,0,0,0,-13040.29,28028.66,0,0,12/31/2018
0135478,,,,,,,,,,,,,1,1,1135218.35,,,,,,1532696.03,-78646.63,-19763.31,0,-299067.74,0,0,0,0,0,0,0,1726265.09,-591046.74,0,0,12/31/2018
85202140013971015508,7,5,3,1,1,1,1,1,1,1,1,1,1,1,67677.8,6157,74970,,-26984.46,,0,0,67677.8,0,0,0,0,0,0,0,0,0,67677.8,0,0,0,12/31/2018
4478952,,,,,,,,,,,,,2,1,27236.21,,,,,,-2251.47,39696.58,-10208.9,0,0,0,0,0,0,0,0,0,27236.21,0,0,0,12/31/2018
4351242,,3,,1,,1,,1,,1,,1,,,-44697.02,,,,-44447.02,,0,-250,0,0,0,-44447.02,0,0,0,0,0,0,-44697.02,0,0,0,12/31/2018
0053438,23,125,1,18,4,6,1,5,3,3,1,3,12,3,119569.3482,,56958.13695,-111947.5275,-637375.3494,1,62084.31095,56835.92217,135989.7697,0,-135340.6546,0,0,0,0,0,0,0,1288843.226,-1169273.878,0,0,12/31/2018
4495550,,,,,,,,,,,,,,,-7817214.919,,,,,,-5543.995777,-7811670.923,0,0,0,0,0,0,0,0,0,0,-22223.91873,-7794991,0,0,12/31/2018
85101160204416768279,3,2,,,2,1,,,2,1,,,,,3791.725,,2467.5,,-5188.145,2,0,0,2368.5,0,0,0,0,1423.225,1423.225,0,0,0,2368.5,0,0,0,12/31/2018
85101130913908779813,,,,,,,,,,,,,,,-33804.775,,,,,,-26437.8,-7366.975,0,0,0,0,0,0,0,0,0,0,-33804.775,0,0,0,12/31/2018
0075694,,,,,,,,,,,,,2,1,-868608.43,,,,,,-560867.73,-341355.53,0,0,33614.83,0,0,0,0,0,0,0,-902223.26,33614.83,0,0,12/31/2018
0077492,3,18,,,2,2,,,1,1,,,,,-14753.87,1442.335,2143.44,,-12046.325,2,-5381.05,-9372.82,0,0,0,0,0,0,0,0,0,0,-14753.87,0,0,0,12/31/2018
00872121366872513849,8,10,,,3,2,,,2,1,,,4,1,9615.79,847.84,19742.1,,-19927.65,1,-34671.04,51811.83,-7525,0,0,0,0,0,0,0,0,0,9615.79,0,0,0,12/31/2018
4369217,,,,,,,,,,,,,5,2,1237298.4,,,,,,771533.53,505642.74,-39877.87,0,0,0,0,0,0,0,0,0,1237298.4,0,0,0,12/31/2018
4369702,37,23,6,11,1,7,1,4,1,3,1,2,4,3,918740.195,102,137763.145,-146389.42,-398258.19,,227615.06,69291.125,621834.01,0,0,0,0,0,0,0,0,0,918740.195,0,0,0,12/31/2018
0287204,,,,,,,,,,,,,3,1,451682.63,,,,,,-62404.51,514087.14,0,0,0,0,0,0,0,0,0,0,451682.63,0,0,0,12/31/2018
4319864,2,40,,1,2,1,,1,2,1,,1,1,,-144502.23,,13582,-31073,-77733.75,2,0,-39299.48,-105202.75,0,0,0,0,0,0,0,0,0,-144502.23,0,0,0,12/31/2018
0269441,,,,,,,,,,,,,1,1,2750.36,,,,,,-11799.64,0,14550,0,0,0,0,0,0,0,14550,0,-11799.64,0,0,0,12/31/2018
4332788,,,,,,,,,,,,,2,,-2127231.503,,,,,,-2086743.084,-40488.41917,0,0,0,0,0,0,0,0,0,0,-1867061.842,-260169.6615,0,0,12/31/2018
4406604,,1,,,,1,,,,1,,,,,-265987.785,,,,-6098.08,,-155022.935,-65432.74,0,0,-45532.11,0,0,0,0,0,0,0,-145401.08,-120586.705,0,0,12/31/2018
85201121115231531251,14,18,4,1,5,3,3,1,3,3,1,1,6,2,360906.25,,86907,-691.62,-54385.91,1,15080.88,343597.78,2227.59,0,0,0,0,0,0,0,0,0,324793.85,36112.4,0,0,12/31/2018
4327023,,1,,,,1,,,,1,,,,,-6584.035,,,,-2909.64,,-1203.15,-5380.885,0,0,0,0,0,0,0,0,0,0,-6584.035,0,0,0,12/31/2018
1088236,,,,,,,,,,,,,2,,-2279455.61,,,,,,-136985.57,-2142470.04,0,0,0,0,0,0,0,0,0,0,-2326743.87,47288.26,0,0,12/31/2018
85101103735471843094,,,,,,,,,,,,,9,,-42140606.4,,,,,,-10584295.95,-1996108.01,-29098369.4,0,-461833.04,0,0,0,0,0,0,0,-42140606.4,0,0,0,12/31/2018
4490600,,,,,,,,,,,,,,,-22498.73,,,,,,-22520.11,0,19.33,0,2.05,0,0,0,0,0,0,0,-22498.73,0,0,0,12/31/2018
0108766,1,,,,1,,,,1,,,,1,1,-418968.85,,8334.6,,,1,-425286,8334.6,-2017.45,0,0,0,0,0,0,0,0,0,6317.15,-425286,0,0,12/31/2018
