CONTACT_ID,sales_12M,new_Fund_added_12M,refresh_date
85202131794490347850,,,12/31/2019
4369596,,,12/31/2019
85202132223772842471,,,12/31/2019
10751180913795585513,20634,,12/31/2019
0227929,,,12/31/2019
0232384,2155672.256,2,12/31/2019
0301355,3294830.881,,12/31/2019
10761190924835594744,2239.83,1,12/31/2019
4389067,,,12/31/2019
85201120893184795963,18792.96,1,12/31/2019
4329605,,,12/31/2019
85102113715187647836,,,12/31/2019
4304967,,,12/31/2019
4463500,145000.305,1,12/31/2019
4425178,72815.32,,12/31/2019
0319490,202446.68,,12/31/2019
4383026,,,12/31/2019
4457548,203895.2784,,12/31/2019
4353528,,,12/31/2019
10751183403301255815,,,12/31/2019
10751183683667823697,2889,,12/31/2019
85201141754681661128,,,12/31/2019
10751173723564961459,933.54,1,12/31/2019
4400626,1146723.65,,12/31/2019
4477719,,,12/31/2019
85202122333936825541,,,12/31/2019
85201152444325382471,77916.245,,12/31/2019
85202131833943276751,,,12/31/2019
4437232,,,12/31/2019
85102161243441838789,,,12/31/2019
4327564,,,12/31/2019
85201132724241940784,13231.82,2,12/31/2019
4341216,,,12/31/2019
85201103313999966117,21867.045,,12/31/2019
85202121205168798865,202.17,1,12/31/2019
0340873,,,12/31/2019
10751193535881875140,,,12/31/2019
85102143705430152375,28734,1,12/31/2019
85202160814447617089,6223.93,1,12/31/2019
85101141035912665842,,,12/31/2019
4409477,,,12/31/2019
85202122804669351966,,,12/31/2019
0279397,3745.965,,12/31/2019
0280099,,,12/31/2019
0285433,,,12/31/2019
0232520,1701190.16,3,12/31/2019
85201131425146022596,,,12/31/2019
85101130293702112481,,,12/31/2019
85201142584556906793,1410.75,,12/31/2019
85201103794013161002,98667,,12/31/2019
00872152564639755444,4277150.89,1,12/31/2019
4368259,73895.73,2,12/31/2019
4334114,8747.73,1,12/31/2019
85101110945572748568,7812.42,,12/31/2019
85101131933448473007,,,12/31/2019
85101131445916657301,,,12/31/2019
85201143244070016573,,,12/31/2019
4365891,,,12/31/2019
0067375,,,12/31/2019
10761173584307175283,72806.68,1,12/31/2019
4447398,,,12/31/2019
4383901,114.14,,12/31/2019
4433187,,,12/31/2019
4442488,,,12/31/2019
4494319,7700,,12/31/2019
4472832,,,12/31/2019
4471673,,,12/31/2019
4436089,5000,,12/31/2019
85101133263828578066,110235.95,,12/31/2019
4323840,,,12/31/2019
85202170183489508568,4626,,12/31/2019
85202170915283703641,,,12/31/2019
4340186,,,12/31/2019
85102161233469239839,,,12/31/2019
85102162053728869003,235452.6504,,12/31/2019
85101151985645152210,2495,1,12/31/2019
4342401,460,,12/31/2019
0356164,,,12/31/2019
10761191607068822070,909527.91,3,12/31/2019
4362626,,,12/31/2019
85101132065532031894,,,12/31/2019
85101143173774898257,,,12/31/2019
4328451,35621.26,,12/31/2019
4329239,7587.235,,12/31/2019
10751173624412947312,51450.82,1,12/31/2019
4425268,43254.72,,12/31/2019
10751180084207391195,,,12/31/2019
0295089,,,12/31/2019
85101141335090375136,,,12/31/2019
4395568,,,12/31/2019
4406046,,,12/31/2019
4407273,,,12/31/2019
0176361,,,12/31/2019
85201140735266796940,,,12/31/2019
10751180224313981327,,,12/31/2019
10751193013121386047,102135.32,1,12/31/2019
10751193044789884176,30248.135,3,12/31/2019
85201112493668535886,20328.435,1,12/31/2019
4310472,,,12/31/2019
4470011,40867.35013,4,12/31/2019
4460172,7565.21,,12/31/2019
4476606,,,12/31/2019
00872163603934484381,124151.135,,12/31/2019
0139695,,,12/31/2019
0056454,,,12/31/2019
4333479,,,12/31/2019
85102152055479196226,,,12/31/2019
4395962,37.82,,12/31/2019
85202141233190805907,,,12/31/2019
4455658,,,12/31/2019
4469036,3239975.07,1,12/31/2019
85202110404018881247,,,12/31/2019
85202162063479050203,,,12/31/2019
85101153374180083943,,,12/31/2019
85101153673293148421,,,12/31/2019
85202152953499219446,,,12/31/2019
4414525,,,12/31/2019
85202120384961301998,,,12/31/2019
10761192033601170339,6053,3,12/31/2019
4462852,,,12/31/2019
4488640,382625.79,1,12/31/2019
85201110714026813975,2843.52,,12/31/2019
85102133553419794510,50442.165,,12/31/2019
85202132145579696893,136005.74,1,12/31/2019
4357202,1666.5,,12/31/2019
4359055,,,12/31/2019
4443539,28860,2,12/31/2019
85101151684204509147,24746,,12/31/2019
85101142074054055447,38211,,12/31/2019
0349553,,,12/31/2019
0273140,3474023.4,1,12/31/2019
85101171085140958168,,,12/31/2019
85201112206077388015,54245.73,,12/31/2019
4492305,909370,1,12/31/2019
85202130704862951605,,,12/31/2019
0225117,10839403.68,1,12/31/2019
10751200683443483076,,,12/31/2019
4486975,207464.29,,12/31/2019
10761192163692503518,45326.09,1,12/31/2019
85101113745131632379,23500,2,12/31/2019
85101120373693994310,,,12/31/2019
4474213,,,12/31/2019
4461474,,,12/31/2019
10751180175615431962,,,12/31/2019
85201132004821283061,1525.37,1,12/31/2019
85101122806463495258,,,12/31/2019
4301628,933.4,,12/31/2019
85202141233526826429,728.59,1,12/31/2019
4461037,57627.3,,12/31/2019
85201141244013253914,,,12/31/2019
4319555,,,12/31/2019
85101111064643821195,511125.37,3,12/31/2019
85201122965828259231,,,12/31/2019
4466922,,,12/31/2019
85102123455084979783,270596.055,3,12/31/2019
85201143034029122419,1700,1,12/31/2019
4383892,,,12/31/2019
00872152306256327313,9740,1,12/31/2019
4302650,,,12/31/2019
0301816,,,12/31/2019
4463287,29731.87,,12/31/2019
10751182524651468371,13359.06,,12/31/2019
10761182544195966457,,,12/31/2019
85101103425163550958,147210.02,1,12/31/2019
10751192804813472745,745.9,1,12/31/2019
10751180323834620979,93686.90037,1,12/31/2019
4435971,,,12/31/2019
85102112253525502808,102389.22,,12/31/2019
0231356,21641.79096,6,12/31/2019
0057019,1202.17,,12/31/2019
85201140696220103785,11930.385,,12/31/2019
85202141934166694328,500000,1,12/31/2019
0282683,,,12/31/2019
85201151833402478497,,,12/31/2019
4474755,,,12/31/2019
4322202,395300,1,12/31/2019
4489408,,,12/31/2019
85201150885868041623,1421.14,1,12/31/2019
85202121663585389619,,,12/31/2019
4374823,,,12/31/2019
85101163133966839063,,,12/31/2019
4422682,,,12/31/2019
85101113726154064017,108109.04,,12/31/2019
4500487,,,12/31/2019
85101130913908779813,,,12/31/2019
85202152583632645533,,,12/31/2019
4330017,,,12/31/2019
85101120924969054898,910574.93,4,12/31/2019
4477311,,,12/31/2019
4390589,,,12/31/2019
4300224,,,12/31/2019
85201110044951836096,7652.59,1,12/31/2019
85202111203783315773,151401.7293,1,12/31/2019
4338181,1796.58,1,12/31/2019
85202120103874999304,242325.2085,1,12/31/2019
85102160263234635565,25970.186,1,12/31/2019
4321346,2323.97,,12/31/2019
0024724,,,12/31/2019
4417023,287.19,,12/31/2019
85101132595480475122,,,12/31/2019
0284320,324945.3061,2,12/31/2019
4354047,,,12/31/2019
4341361,,,12/31/2019
4342246,,,12/31/2019
0205324,,,12/31/2019
4332672,,,12/31/2019
85201120593984462814,63036,,12/31/2019
85201120825908160320,,,12/31/2019
4351793,,,12/31/2019
85101110805384273561,4878.06,1,12/31/2019
4464370,,,12/31/2019
4442294,19530.79,,12/31/2019
0284471,836.705,1,12/31/2019
85201150334319304762,,,12/31/2019
10761183292911285191,202915.59,2,12/31/2019
4389500,,,12/31/2019
4452621,,,12/31/2019
85102151925314966219,,,12/31/2019
1060623,10850.09953,,12/31/2019
10761172093853274939,,,12/31/2019
85201143403837935267,839.05,1,12/31/2019
4397889,13543140,,12/31/2019
85101120485328242649,,,12/31/2019
4370369,46803.09,1,12/31/2019
4357990,142582.86,3,12/31/2019
85201150273700158771,,,12/31/2019
85201150405810196785,,,12/31/2019
4471591,22771.42,,12/31/2019
10761171715410082688,18077.83,1,12/31/2019
0136303,,,12/31/2019
0106992,,,12/31/2019
0355280,13439.06,,12/31/2019
85202111835743759271,,,12/31/2019
4332132,4375,,12/31/2019
85102122307327011208,8286772.915,2,12/31/2019
85202152195307310777,,,12/31/2019
4480801,2092.47,1,12/31/2019
10751193685208803879,458,1,12/31/2019
4336948,86500,,12/31/2019
85202133413541931874,,,12/31/2019
85102163124781473272,,,12/31/2019
4359653,7200.42,,12/31/2019
0347252,249316.96,1,12/31/2019
85201132215963948976,625,,12/31/2019
4340547,1009928.475,1,12/31/2019
4362586,,,12/31/2019
4362590,,,12/31/2019
4396023,,,12/31/2019
0165041,,,12/31/2019
4403318,,,12/31/2019
85201111824510734522,,,12/31/2019
85102170093428188820,3465,,12/31/2019
0354796,,,12/31/2019
85201133103243151141,2220.632371,3,12/31/2019
4439279,,,12/31/2019
0038351,438819.2362,3,12/31/2019
4302554,,,12/31/2019
85201133704098106417,567.63,,12/31/2019
85201110255519992283,,,12/31/2019
4455090,10758.98,2,12/31/2019
10761192685474557644,,,12/31/2019
1662246,591458.05,,12/31/2019
4438065,14367.20953,,12/31/2019
1420926,217629.16,,12/31/2019
4442987,,,12/31/2019
0238975,425207.045,,12/31/2019
4415994,,,12/31/2019
85202131425910173923,392.13,,12/31/2019
4338840,,,12/31/2019
85202111733495352238,47427.0013,2,12/31/2019
10761190905334633483,721.34,1,12/31/2019
85101120295483943781,,,12/31/2019
85202132803977227472,,,12/31/2019
85202133105681037386,,,12/31/2019
4439552,,,12/31/2019
0145306,228.45,,12/31/2019
4315405,10000,,12/31/2019
10761171745867317743,2030.14,,12/31/2019
0100818,3534677.476,,12/31/2019
85201170183445258792,151.2,1,12/31/2019
85202152943510402887,,,12/31/2019
4364486,,,12/31/2019
10761171715795686255,4729788.75,3,12/31/2019
0346185,,,12/31/2019
85101160363238824993,842,1,12/31/2019
85101113375295741113,,,12/31/2019
4308977,50554.918,,12/31/2019
85102142414210833959,,,12/31/2019
0264387,,,12/31/2019
4451277,,,12/31/2019
85201121724945191365,2750,,12/31/2019
4476365,,,12/31/2019
4323921,,,12/31/2019
4397519,2763.700269,1,12/31/2019
6652742,,,12/31/2019
0232261,,,12/31/2019
0178548,32913.535,1,12/31/2019
85101133255033396946,155007,1,12/31/2019
0278295,589198.976,7,12/31/2019
0089239,99799.37,1,12/31/2019
0289508,,,12/31/2019
85102151344089289451,,,12/31/2019
85201160545412954602,,,12/31/2019
10761192026291989007,297297,1,12/31/2019
4378499,,,12/31/2019
4461140,1503322.59,,12/31/2019
85102140882881220805,311.75,,12/31/2019
4320287,50572.72,4,12/31/2019
10761182374260732304,,,12/31/2019
0099269,,,12/31/2019
0259825,48200,,12/31/2019
85201112165369568759,61150.255,2,12/31/2019
4413550,200039.68,,12/31/2019
4428335,,,12/31/2019
10751200564844258841,,,12/31/2019
85101162044187890963,,,12/31/2019
4347978,,,12/31/2019
4411189,293643.3109,,12/31/2019
10761190876924134077,14177.2,1,12/31/2019
85101151084299598027,,,12/31/2019
4460734,43562.30333,,12/31/2019
85201152275414944779,2541,1,12/31/2019
10751180045368462796,,,12/31/2019
4408645,218311.5,,12/31/2019
0136413,,,12/31/2019
4350619,8864.32,1,12/31/2019
4471093,50.42,,12/31/2019
0175678,1736761.61,4,12/31/2019
1723253,,,12/31/2019
85102113005536439774,1975.48,1,12/31/2019
0285193,,,12/31/2019
4344346,,,12/31/2019
0129301,,,12/31/2019
0136354,322003.68,,12/31/2019
10761173564764913892,460000,,12/31/2019
10761180465351695504,,,12/31/2019
4374763,262650.83,,12/31/2019
0293775,389462.54,1,12/31/2019
4344201,2997827.66,1,12/31/2019
85202110915165180733,,,12/31/2019
4383555,1288,,12/31/2019
4383905,12516.39,,12/31/2019
85202121134197289731,2965.86,1,12/31/2019
0352709,,,12/31/2019
10761172054347744069,,,12/31/2019
4430863,967888.26,2,12/31/2019
85202122025669470406,87938.82425,,12/31/2019
0109314,,,12/31/2019
0110684,,,12/31/2019
0320778,,,12/31/2019
4460728,41499.64,1,12/31/2019
0232962,8612.57,,12/31/2019
4475004,131297.3841,1,12/31/2019
4421590,10584389.65,2,12/31/2019
85202133445524742453,,,12/31/2019
4367680,,,12/31/2019
85201103685038667287,66033.32,,12/31/2019
4468869,,,12/31/2019
4409606,15373.56,2,12/31/2019
4346331,,,12/31/2019
85102170692933857164,7095.08,,12/31/2019
4489235,315183,,12/31/2019
4489414,,,12/31/2019
85102161505049328897,551318.9518,3,12/31/2019
4468533,10323.74,1,12/31/2019
85102150063731444299,120.91,1,12/31/2019
4322674,,,12/31/2019
4323274,68000,,12/31/2019
4352968,,,12/31/2019
0254588,,,12/31/2019
85201142084719182545,,,12/31/2019
4499045,,,12/31/2019
4471869,8641.99,,12/31/2019
10751182695130817669,,,12/31/2019
4458248,67041.59,,12/31/2019
0284520,,,12/31/2019
4478903,,,12/31/2019
85202121233817360380,598.76,,12/31/2019
4437729,,,12/31/2019
0085496,,,12/31/2019
0091657,39600,1,12/31/2019
85102162354090519134,,,12/31/2019
85101151833810760315,,,12/31/2019
4460896,80517,1,12/31/2019
4484138,,,12/31/2019
85101110033798047130,,,12/31/2019
85202141343048985045,1287,,12/31/2019
0219714,931625.6315,1,12/31/2019
4486198,132768.84,1,12/31/2019
85101110884723633563,,,12/31/2019
0283736,369370.3983,2,12/31/2019
4313185,,,12/31/2019
4436892,,,12/31/2019
4407261,,,12/31/2019
0319733,4651.45,2,12/31/2019
4414148,,,12/31/2019
0271131,400,,12/31/2019
0088849,,,12/31/2019
85102121344789233798,5416.022519,,12/31/2019
4436546,228445.25,2,12/31/2019
4354598,3189.74,,12/31/2019
0354088,,,12/31/2019
10761172964969806751,,,12/31/2019
85102141103245908891,89888.73569,1,12/31/2019
0275558,,,12/31/2019
85102161163468642333,,,12/31/2019
85102113084207417920,,,12/31/2019
85101132674958376066,4000,,12/31/2019
85201170914185012424,2190745.28,12,12/31/2019
4404891,78480.49,3,12/31/2019
0330057,,,12/31/2019
0330427,,,12/31/2019
0224027,1192.21,1,12/31/2019
4402974,,,12/31/2019
4438641,18750.2,,12/31/2019
4350555,,,12/31/2019
85202161663109880647,,,12/31/2019
4351202,118243,,12/31/2019
0330674,,,12/31/2019
0055563,24939.278,,12/31/2019
85101153434112051278,,,12/31/2019
10761172804070656816,185721.945,5,12/31/2019
85101161893953834013,,,12/31/2019
4436990,,,12/31/2019
85101110405169876810,,,12/31/2019
85201131775653451487,,,12/31/2019
0227444,,,12/31/2019
4355009,,,12/31/2019
85202111725848559135,,,12/31/2019
10751190845894965085,689.94,1,12/31/2019
10761182995652878470,,,12/31/2019
85102111334293448170,355887.8,2,12/31/2019
0356454,,,12/31/2019
85202140144565555393,2898.03,,12/31/2019
85101150895216831013,,,12/31/2019
85101111405542000844,,,12/31/2019
0071297,154824.7314,4,12/31/2019
0247251,35574.555,2,12/31/2019
4398817,,,12/31/2019
85101121655004150412,25886.86,,12/31/2019
0133645,3592.56,,12/31/2019
10751172684769113470,224415.0072,,12/31/2019
85202132363294136295,108.18,,12/31/2019
0065235,,,12/31/2019
10751192724929260012,,,12/31/2019
0044045,14052.29,,12/31/2019
85201133444992623541,,,12/31/2019
0085844,2136483.07,15,12/31/2019
85202142433234895091,,,12/31/2019
85102150813727937276,,,12/31/2019
85102112355448847022,,,12/31/2019
85102140055031473323,,,12/31/2019
0296023,3418.02,1,12/31/2019
0050320,8610.42,,12/31/2019
85201112194351225660,19486.895,1,12/31/2019
85201131444236539288,131.75,,12/31/2019
4413687,12900,,12/31/2019
4416541,,,12/31/2019
85201161805205397854,37511.53,1,12/31/2019
0342075,205244.06,,12/31/2019
0353956,525050.59,2,12/31/2019
85101112175357806228,34032.02,8,12/31/2019
4318365,52772.475,2,12/31/2019
4321591,273223.16,,12/31/2019
4421394,,,12/31/2019
0274975,25800.615,3,12/31/2019
0035743,550806.065,1,12/31/2019
10751182023806037410,,,12/31/2019
4383770,204127.125,2,12/31/2019
4360196,353.98,,12/31/2019
4360732,,,12/31/2019
0308702,,,12/31/2019
0077354,467693.045,,12/31/2019
10761183564008620278,110737.75,,12/31/2019
0056498,,,12/31/2019
4327898,,,12/31/2019
0083968,1024928.605,1,12/31/2019
0001905,95000,,12/31/2019
85101120705539294115,9000,1,12/31/2019
4441076,126240.435,1,12/31/2019
85102132725813221008,2562.53,1,12/31/2019
0305618,77067.5,1,12/31/2019
85202150564048226940,,,12/31/2019
4335898,419.29,,12/31/2019
4360780,719633.1742,1,12/31/2019
85201131135994055522,,,12/31/2019
4452506,23244.7284,2,12/31/2019
0270434,,,12/31/2019
0021320,,,12/31/2019
0024004,,,12/31/2019
0024902,,,12/31/2019
85101162404754819750,6060.075,1,12/31/2019
4343900,39695.03,,12/31/2019
4357846,,,12/31/2019
4361222,3786.655,,12/31/2019
10761190835784957747,6996.995,2,12/31/2019
4424994,50169.63,1,12/31/2019
4480407,157979.23,,12/31/2019
0289446,,,12/31/2019
10751171715050038417,199114.08,2,12/31/2019
0361852,1738,,12/31/2019
4489794,50264.42,,12/31/2019
4399377,,,12/31/2019
0077132,,,12/31/2019
0078115,304459.25,,12/31/2019
85202123405171926533,,,12/31/2019
0349938,12876.25,,12/31/2019
10751192665983230691,45131,2,12/31/2019
85101140833534135394,,,12/31/2019
10761193154218400593,1.51,1,12/31/2019
4467006,2738.6,1,12/31/2019
4347487,,,12/31/2019
85201150205004312878,,,12/31/2019
85202112193210460847,,,12/31/2019
85201171054964688852,,,12/31/2019
85102121705665100218,,,12/31/2019
0303640,,,12/31/2019
85201122925863771362,3846,,12/31/2019
4450172,,,12/31/2019
85202160054682609120,,,12/31/2019
0260425,,,12/31/2019
85201120755322392622,,,12/31/2019
0361563,,,12/31/2019
4329821,358509.44,,12/31/2019
85201133534151796414,,,12/31/2019
85201170333924765491,645926.1,1,12/31/2019
4380344,,,12/31/2019
85101133184940050389,,,12/31/2019
85101103714111989710,,,12/31/2019
4479976,,,12/31/2019
4440267,2206.688695,3,12/31/2019
4372442,,,12/31/2019
10751200163298821750,,,12/31/2019
85102123814822747635,,,12/31/2019
4354006,,,12/31/2019
85101123123214478446,,,12/31/2019
10751193693947611756,7222.5,2,12/31/2019
85102153173507616586,,,12/31/2019
85201153493426546975,123424.0518,,12/31/2019
0289224,463210.98,1,12/31/2019
85102110054080716107,116414.4202,2,12/31/2019
0331960,,,12/31/2019
4354537,,,12/31/2019
10761183475821080088,3268.35,,12/31/2019
4392193,,,12/31/2019
4361314,,,12/31/2019
0222497,,,12/31/2019
0059490,707.95,1,12/31/2019
85102150883676914100,118.13,1,12/31/2019
0000604,,,12/31/2019
4406920,,,12/31/2019
85102111824325993458,,,12/31/2019
0138304,65909.18,1,12/31/2019
4469978,237242.83,1,12/31/2019
0267775,101909.175,,12/31/2019
4365052,,,12/31/2019
85101163573905833998,,,12/31/2019
85202112243918516715,140839,,12/31/2019
10761190695241394936,,,12/31/2019
4337805,,,12/31/2019
00872152306246779961,,,12/31/2019
4456465,532828.41,3,12/31/2019
85101141833769658386,,,12/31/2019
0004348,2348050,1,12/31/2019
85202150154180341985,,,12/31/2019
85102142354601916528,351.17,,12/31/2019
4338187,124750,,12/31/2019
4397128,271.37,,12/31/2019
4340889,,,12/31/2019
0044697,,,12/31/2019
10761180083886550336,,,12/31/2019
0123140,,,12/31/2019
85102151217613215020,73257.32,,12/31/2019
0282802,676681.23,,12/31/2019
4467606,,,12/31/2019
85102111543587440249,,,12/31/2019
4413738,262764.64,,12/31/2019
4417349,297.93,,12/31/2019
4487897,131438.17,1,12/31/2019
4474713,,,12/31/2019
4475110,,,12/31/2019
85201132734814492307,,,12/31/2019
4301808,21537.229,3,12/31/2019
0276468,104303.51,,12/31/2019
85101112973772536142,261097.15,2,12/31/2019
85201142415552452449,,,12/31/2019
10761192676187484070,,,12/31/2019
0175627,646732.4297,2,12/31/2019
0176411,,,12/31/2019
0027134,,,12/31/2019
00872163603934484186,50000,,12/31/2019
00872163603937294200,15000,1,12/31/2019
85102110264350959338,67342.79,,12/31/2019
4331950,,,12/31/2019
0098504,,,12/31/2019
0100660,,,12/31/2019
10761182073207636319,1247.91,1,12/31/2019
85201132684037371710,,,12/31/2019
85201121875495444461,1191.13,,12/31/2019
1065713,,,12/31/2019
4408150,36609.38,,12/31/2019
85102132464310830730,3299.51,1,12/31/2019
0047567,,,12/31/2019
0071158,,,12/31/2019
00872161993607352837,,,12/31/2019
85202150503913257810,,,12/31/2019
0215284,648980.4677,8,12/31/2019
4302952,1706665,1,12/31/2019
85102130015198518756,,,12/31/2019
85201161974191026035,109182.735,2,12/31/2019
4482814,,,12/31/2019
85202130774081129666,,,12/31/2019
4495990,109261.9868,,12/31/2019
4312653,,,12/31/2019
4313427,1393.95,,12/31/2019
85201111584697871373,,,12/31/2019
4334050,11236.5,2,12/31/2019
85201123423901095792,,,12/31/2019
0283198,1807514.99,,12/31/2019
0057324,233.23,1,12/31/2019
10761190144283989012,37257.85,2,12/31/2019
4475981,3373430.24,,12/31/2019
85202142154267773734,165354.195,1,12/31/2019
4318659,,,12/31/2019
4312239,,,12/31/2019
85201140564941077823,,,12/31/2019
4490361,174629.97,1,12/31/2019
85201163723109537147,,,12/31/2019
00872152306254518087,,,12/31/2019
85101132284194733375,171003.46,2,12/31/2019
85102141335407170871,,,12/31/2019
4486803,,,12/31/2019
85201132735006471200,,,12/31/2019
4484266,,,12/31/2019
85101160414115408971,1126.91,1,12/31/2019
0123380,405358.68,,12/31/2019
0356729,100000,,12/31/2019
4337423,4772235.06,,12/31/2019
4428771,,,12/31/2019
85102152784360128129,170362.625,3,12/31/2019
85201112285581426297,73041.04,,12/31/2019
85202161035186446760,,,12/31/2019
85201152704177054720,12267.005,1,12/31/2019
85102141783970426471,,,12/31/2019
85201112203661641672,,,12/31/2019
4432124,128889.6,1,12/31/2019
4317790,,,12/31/2019
0288093,,,12/31/2019
